"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-7","GDPHRWKD","TOT","IDX2015","A","1982",56.166504,
"G-7","GDPHRWKD","TOT","IDX2015","A","1983",57.703618,
"G-7","GDPHRWKD","TOT","IDX2015","A","1984",59.175188,
"G-7","GDPHRWKD","TOT","IDX2015","A","1985",60.774731,
"G-7","GDPHRWKD","TOT","IDX2015","A","1986",62.046817,
"G-7","GDPHRWKD","TOT","IDX2015","A","1987",63.203184,
"G-7","GDPHRWKD","TOT","IDX2015","A","1988",64.70487,
"G-7","GDPHRWKD","TOT","IDX2015","A","1989",66.174128,
"G-7","GDPHRWKD","TOT","IDX2015","A","1990",67.787842,
"G-7","GDPHRWKD","TOT","IDX2015","A","1991",69.007325,
"G-7","GDPHRWKD","TOT","IDX2015","A","1992",70.9335,
"G-7","GDPHRWKD","TOT","IDX2015","A","1993",72.03367,
"G-7","GDPHRWKD","TOT","IDX2015","A","1994",73.300301,
"G-7","GDPHRWKD","TOT","IDX2015","A","1995",74.370736,
"G-7","GDPHRWKD","TOT","IDX2015","A","1996",75.807259,
"G-7","GDPHRWKD","TOT","IDX2015","A","1997",77.241986,
"G-7","GDPHRWKD","TOT","IDX2015","A","1998",78.760488,
"G-7","GDPHRWKD","TOT","IDX2015","A","1999",80.796396,
"G-7","GDPHRWKD","TOT","IDX2015","A","2000",83.110791,
"G-7","GDPHRWKD","TOT","IDX2015","A","2001",84.648605,
"G-7","GDPHRWKD","TOT","IDX2015","A","2002",86.435147,
"G-7","GDPHRWKD","TOT","IDX2015","A","2003",88.053238,
"G-7","GDPHRWKD","TOT","IDX2015","A","2004",89.824282,
"G-7","GDPHRWKD","TOT","IDX2015","A","2005",91.363671,
"G-7","GDPHRWKD","TOT","IDX2015","A","2006",92.312907,
"G-7","GDPHRWKD","TOT","IDX2015","A","2007",93.171959,
"G-7","GDPHRWKD","TOT","IDX2015","A","2008",93.602491,
"G-7","GDPHRWKD","TOT","IDX2015","A","2009",94.12429,
"G-7","GDPHRWKD","TOT","IDX2015","A","2010",96.392921,
"G-7","GDPHRWKD","TOT","IDX2015","A","2011",97.096544,
"G-7","GDPHRWKD","TOT","IDX2015","A","2012",97.539053,
"G-7","GDPHRWKD","TOT","IDX2015","A","2013",98.447031,
"G-7","GDPHRWKD","TOT","IDX2015","A","2014",99.055833,
"G-7","GDPHRWKD","TOT","IDX2015","A","2015",100,
"G-7","GDPHRWKD","TOT","IDX2015","A","2016",100.321926,
"G-7","GDPHRWKD","TOT","IDX2015","A","2017",101.524878,
"G-7","GDPHRWKD","TOT","IDX2015","A","2018",102.307805,
"G-7","GDPHRWKD","TOT","IDX2015","A","2019",103.391738,
"G-7","GDPHRWKD","TOT","IDX2015","A","2020",105.812702,
"EA19","GDPHRWKD","TOT","IDX2015","A","1995",81.133573,
"EA19","GDPHRWKD","TOT","IDX2015","A","1996",82.021344,
"EA19","GDPHRWKD","TOT","IDX2015","A","1997",83.552548,
"EA19","GDPHRWKD","TOT","IDX2015","A","1998",84.442428,
"EA19","GDPHRWKD","TOT","IDX2015","A","1999",85.609394,
"EA19","GDPHRWKD","TOT","IDX2015","A","2000",87.65332,
"EA19","GDPHRWKD","TOT","IDX2015","A","2001",88.960167,
"EA19","GDPHRWKD","TOT","IDX2015","A","2002",89.712543,
"EA19","GDPHRWKD","TOT","IDX2015","A","2003",90.147946,
"EA19","GDPHRWKD","TOT","IDX2015","A","2004",91.228176,
"EA19","GDPHRWKD","TOT","IDX2015","A","2005",92.037773,
"EA19","GDPHRWKD","TOT","IDX2015","A","2006",93.334487,
"EA19","GDPHRWKD","TOT","IDX2015","A","2007",94.176462,
"EA19","GDPHRWKD","TOT","IDX2015","A","2008",93.96785,
"EA19","GDPHRWKD","TOT","IDX2015","A","2009",92.932121,
"EA19","GDPHRWKD","TOT","IDX2015","A","2010",95.297207,
"EA19","GDPHRWKD","TOT","IDX2015","A","2011",96.728067,
"EA19","GDPHRWKD","TOT","IDX2015","A","2012",97.298893,
"EA19","GDPHRWKD","TOT","IDX2015","A","2013",98.204151,
"EA19","GDPHRWKD","TOT","IDX2015","A","2014",98.927776,
"EA19","GDPHRWKD","TOT","IDX2015","A","2015",100,
"EA19","GDPHRWKD","TOT","IDX2015","A","2016",100.299033,
"EA19","GDPHRWKD","TOT","IDX2015","A","2017",101.817265,
"EA19","GDPHRWKD","TOT","IDX2015","A","2018",101.899024,
"EA19","GDPHRWKD","TOT","IDX2015","A","2019",102.501352,
"EA19","GDPHRWKD","TOT","IDX2015","A","2020",104.078928,
"EA19","GDPHRWKD","TOT","IDX2015","A","2021",104.125668,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","1995",76.213437,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","1996",77.198147,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","1997",78.697746,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","1998",80.068371,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","1999",81.767959,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2000",84.40752,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2001",86.139718,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2002",87.82345,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2003",88.643291,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2004",90.074097,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2005",91.084984,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2006",92.58861,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2007",93.456443,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2008",93.211651,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2009",92.122412,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2010",94.865426,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2011",96.561251,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2012",97.082479,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2013",97.975906,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2014",98.635613,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2015",100,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2016",100.456422,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2017",102.208055,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2018",102.925713,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2019",103.957973,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2020",104.579961,
"EU27_2020","GDPHRWKD","TOT","IDX2015","A","2021",104.81105,
"COL","GDPHRWKD","TOT","IDX2015","A","1975",64.5053,
"COL","GDPHRWKD","TOT","IDX2015","A","1976",65.644914,
"COL","GDPHRWKD","TOT","IDX2015","A","1977",65.650706,
"COL","GDPHRWKD","TOT","IDX2015","A","1978",69.584657,
"COL","GDPHRWKD","TOT","IDX2015","A","1979",71.585692,
"COL","GDPHRWKD","TOT","IDX2015","A","1980",73.332173,
"COL","GDPHRWKD","TOT","IDX2015","A","1981",72.224631,
"COL","GDPHRWKD","TOT","IDX2015","A","1982",72.153015,
"COL","GDPHRWKD","TOT","IDX2015","A","1983",73.659164,
"COL","GDPHRWKD","TOT","IDX2015","A","1984",75.517012,
"COL","GDPHRWKD","TOT","IDX2015","A","1985",76.120299,
"COL","GDPHRWKD","TOT","IDX2015","A","1986",78.050169,
"COL","GDPHRWKD","TOT","IDX2015","A","1987",78.727996,
"COL","GDPHRWKD","TOT","IDX2015","A","1988",79.685744,
"COL","GDPHRWKD","TOT","IDX2015","A","1989",79.115121,
"COL","GDPHRWKD","TOT","IDX2015","A","1990",80.75315,
"COL","GDPHRWKD","TOT","IDX2015","A","1991",77.896446,
"COL","GDPHRWKD","TOT","IDX2015","A","1992",80.313202,
"COL","GDPHRWKD","TOT","IDX2015","A","1993",79.539495,
"COL","GDPHRWKD","TOT","IDX2015","A","1994",80.350285,
"COL","GDPHRWKD","TOT","IDX2015","A","1995",80.983087,
"COL","GDPHRWKD","TOT","IDX2015","A","1996",81.801108,
"COL","GDPHRWKD","TOT","IDX2015","A","1997",82.844734,
"COL","GDPHRWKD","TOT","IDX2015","A","1998",83.453067,
"COL","GDPHRWKD","TOT","IDX2015","A","1999",80.302859,
"COL","GDPHRWKD","TOT","IDX2015","A","2000",77.292743,
"COL","GDPHRWKD","TOT","IDX2015","A","2001",77.595178,
"COL","GDPHRWKD","TOT","IDX2015","A","2002",75.929476,
"COL","GDPHRWKD","TOT","IDX2015","A","2003",76.076535,
"COL","GDPHRWKD","TOT","IDX2015","A","2004",80.493752,
"COL","GDPHRWKD","TOT","IDX2015","A","2005",81.934064,
"COL","GDPHRWKD","TOT","IDX2015","A","2006",87.206033,
"COL","GDPHRWKD","TOT","IDX2015","A","2007",90.863232,
"COL","GDPHRWKD","TOT","IDX2015","A","2008",90.968187,
"COL","GDPHRWKD","TOT","IDX2015","A","2009",88.592396,
"COL","GDPHRWKD","TOT","IDX2015","A","2010",89.003632,
"COL","GDPHRWKD","TOT","IDX2015","A","2011",92.062791,
"COL","GDPHRWKD","TOT","IDX2015","A","2012",93.122686,
"COL","GDPHRWKD","TOT","IDX2015","A","2013",96.514427,
"COL","GDPHRWKD","TOT","IDX2015","A","2014",99.063834,
"COL","GDPHRWKD","TOT","IDX2015","A","2015",100,
"COL","GDPHRWKD","TOT","IDX2015","A","2016",101.880426,
"COL","GDPHRWKD","TOT","IDX2015","A","2017",103.604632,
"COL","GDPHRWKD","TOT","IDX2015","A","2018",105.962979,
"COL","GDPHRWKD","TOT","IDX2015","A","2019",110.814201,
"COL","GDPHRWKD","TOT","IDX2015","A","2020",134.214135,
